timestamp,open,high,low,close,volume
2025-02-12T04:00:00+00:00,194.23,194.961,193.271,194.42,19935.0
2025-02-12T05:00:00+00:00,194.46,196.14,194.149,195.67,16251.0
2025-02-12T06:00:00+00:00,195.659,195.76,193.013,193.68,22834.0
2025-02-12T07:00:00+00:00,193.67,196.066,193.41,195.15,26781.0
2025-02-12T08:00:00+00:00,195.12,196.659,194.999,196.08,17863.0
2025-02-12T09:00:00+00:00,196.08,196.891,195.075,196.539,16702.0
2025-02-12T10:00:00+00:00,196.56,196.86,195.55,195.93,12766.0
2025-02-12T11:00:00+00:00,195.99,197.925,195.898,197.238,19802.0
2025-02-12T12:00:00+00:00,197.29,198.04,196.314,196.314,16620.0
2025-02-12T13:00:00+00:00,196.309,198.48,189.324,191.96,69737.0
2025-02-12T14:00:00+00:00,191.8587,193.444,188.315,193.365,59753.0
2025-02-12T15:00:00+00:00,193.35,193.791,190.107,191.903,48273.0
2025-02-12T16:00:00+00:00,191.93,194.85,189.249,194.578,49182.0
2025-02-12T17:00:00+00:00,194.63,196.57,194.04,195.01,48791.0
2025-02-12T18:00:00+00:00,195.13,195.31,192.6,192.996,35631.0
2025-02-12T19:00:00+00:00,193.01,193.762,191.136,193.6,36781.0
2025-02-12T20:00:00+00:00,193.63,195.4,192.956,194.589,17423.0
2025-02-12T21:00:00+00:00,194.6,196.52,193.859,195.69,6476.0
2025-02-12T22:00:00+00:00,195.69,198.331,195.378,196.92,14569.0
2025-02-12T23:00:00+00:00,196.83,197.34,195.39,196.63,5648.0
2025-02-13T00:00:00+00:00,196.76,196.76,194.954,195.449,3764.0
2025-02-13T01:00:00+00:00,195.47,197.74,195.4353,197.49,10385.0
2025-02-13T02:00:00+00:00,197.51,197.73,196.05,196.76,11113.0
2025-02-13T03:00:00+00:00,196.76,198.1,196.7,198.07,14223.0
2025-02-13T04:00:00+00:00,198.2,198.3883,195.091,195.585,21926.0
2025-02-13T05:00:00+00:00,195.6,196.224,194.5,195.02,26459.0
2025-02-13T06:00:00+00:00,194.959,195.457,193.076,193.4,19143.0
2025-02-13T07:00:00+00:00,193.3455,194.03,192.574,192.981,17770.0
2025-02-13T08:00:00+00:00,192.98,193.349,191.75,192.29,14755.0
2025-02-13T09:00:00+00:00,192.229,193.41,191.748,193.2,13294.0
2025-02-13T10:00:00+00:00,193.2,193.351,192.288,192.55,12334.0
2025-02-13T11:00:00+00:00,192.53,192.816,191.0,191.771,22912.0
2025-02-13T12:00:00+00:00,191.781,192.071,190.672,191.0186,14618.0
2025-02-13T13:00:00+00:00,191.009,192.222,190.094,190.89,30206.0
2025-02-13T14:00:00+00:00,190.7,191.48,188.802,190.7,46684.0
2025-02-13T15:00:00+00:00,190.5774,193.0343,189.494,191.8927,42025.0
2025-02-13T16:00:00+00:00,191.8927,191.9062,189.879,190.67,27842.0
2025-02-13T17:00:00+00:00,190.47,192.493,190.47,191.538,32115.0
2025-02-13T18:00:00+00:00,191.538,193.361,191.025,193.3,18840.0
2025-02-13T19:00:00+00:00,193.27,194.51,191.739,192.54,27457.0
2025-02-13T20:00:00+00:00,192.56,195.09,192.5,194.42,11291.0
2025-02-13T21:00:00+00:00,194.46,195.361,194.06,194.931,7630.0
2025-02-13T22:00:00+00:00,194.92,195.0,193.759,193.86,5238.0
2025-02-13T23:00:00+00:00,193.94,194.55,193.68,194.15,1989.0
2025-02-14T00:00:00+00:00,194.38,195.894,194.06,195.85,6177.0
2025-02-14T01:00:00+00:00,195.92,196.112,194.7,195.763,6071.0
2025-02-14T02:00:00+00:00,195.8,196.63,195.43,195.62,11938.0
2025-02-14T03:00:00+00:00,195.72,197.29,195.54,196.9,11911.0
2025-02-14T04:00:00+00:00,196.97,197.3,195.158,195.33,16257.0
2025-02-14T05:00:00+00:00,195.42,195.96,194.617,195.403,18630.0
2025-02-14T06:00:00+00:00,195.41,196.191,195.192,196.17,14460.0
2025-02-14T07:00:00+00:00,196.17,196.93,195.96,196.487,14183.0
2025-02-14T08:00:00+00:00,196.5,198.09,196.277,197.43,21167.0
2025-02-14T09:00:00+00:00,197.4,199.98,197.19,199.77,31962.0
2025-02-14T10:00:00+00:00,199.85,201.14,199.65,200.54,42220.0
2025-02-14T11:00:00+00:00,200.54,201.314,198.889,199.499,28538.0
2025-02-14T12:00:00+00:00,199.5,199.5,196.6179,196.98,27275.0
2025-02-14T13:00:00+00:00,196.98,198.182,196.325,197.68,31259.0
2025-02-14T14:00:00+00:00,197.7,200.48,196.657,199.541,52033.0
2025-02-14T15:00:00+00:00,199.5577,202.01,197.99,200.77,48942.0
2025-02-14T16:00:00+00:00,200.78,201.96,198.7568,201.539,43580.0
2025-02-14T17:00:00+00:00,201.55,205.1,200.718,204.565,54983.0
2025-02-14T18:00:00+00:00,204.599,205.282,202.51,202.681,38247.0
2025-02-14T19:00:00+00:00,202.69,203.6097,200.818,201.48,25044.0
2025-02-14T20:00:00+00:00,201.5,202.152,200.744,201.02,20880.0
2025-02-14T21:00:00+00:00,200.99,201.62,199.34,201.49,15119.0
2025-02-14T22:00:00+00:00,201.34,201.511,197.9785,199.24,11118.0
2025-02-14T23:00:00+00:00,199.35,199.99,198.32,199.38,6076.0
2025-02-15T00:00:00+00:00,199.15,199.3,196.6517,197.99,10574.0
2025-02-15T01:00:00+00:00,197.89,199.591,197.829,199.4,8338.0
2025-02-15T02:00:00+00:00,199.38,200.18,198.279,199.05,14199.0
2025-02-15T03:00:00+00:00,199.14,199.823,197.8,198.239,17089.0
2025-02-15T04:00:00+00:00,198.269,198.769,197.155,197.42,14633.0
2025-02-15T05:00:00+00:00,197.39,197.89,196.76,197.21,12374.0
2025-02-15T06:00:00+00:00,197.2,197.21,195.55,195.7187,24087.0
2025-02-15T07:00:00+00:00,195.67,196.67,195.14,195.77,31329.0
2025-02-15T08:00:00+00:00,195.8,196.56,195.669,195.976,15218.0
2025-02-15T09:00:00+00:00,195.97,196.651,195.037,195.093,27139.0
2025-02-15T10:00:00+00:00,195.14,195.26,193.8,194.95,30856.0
2025-02-15T11:00:00+00:00,195.0,195.243,193.9,194.72,24207.0
2025-02-15T12:00:00+00:00,194.6,195.943,194.5,195.569,28425.0
2025-02-15T13:00:00+00:00,195.57,195.953,194.7198,194.972,20252.0
2025-02-15T14:00:00+00:00,194.92,194.92,193.149,194.19,37573.0
2025-02-15T15:00:00+00:00,194.225,194.553,193.428,194.52,22085.0
2025-02-15T16:00:00+00:00,194.55,194.93,193.8,194.16,19103.0
2025-02-15T17:00:00+00:00,194.17,194.61,193.199,193.58,21305.0
2025-02-15T18:00:00+00:00,193.58,194.995,193.5,194.726,16671.0
2025-02-15T19:00:00+00:00,194.679,194.871,193.906,194.002,8429.0
2025-02-15T20:00:00+00:00,194.12,194.372,192.4935,193.11,17216.0
2025-02-15T21:00:00+00:00,193.12,194.19,193.12,194.19,3846.0
2025-02-15T22:00:00+00:00,194.2,194.797,193.469,194.39,5392.0
2025-02-15T23:00:00+00:00,194.3001,194.9458,194.01,194.35,3522.0
2025-02-16T00:00:00+00:00,194.35,195.363,194.28,194.949,3660.0
2025-02-16T01:00:00+00:00,194.97,194.981,193.34,194.719,5611.0
2025-02-16T02:00:00+00:00,194.73,194.94,193.146,193.46,7417.0
2025-02-16T03:00:00+00:00,193.46,194.7,192.96,194.63,10916.0
2025-02-16T04:00:00+00:00,194.63,195.003,194.167,194.46,11686.0
2025-02-16T05:00:00+00:00,194.45,195.6,194.137,195.05,17510.0
2025-02-16T06:00:00+00:00,195.02,196.181,194.89,195.2,22478.0
2025-02-16T07:00:00+00:00,195.189,195.189,192.18,192.802,45730.0
2025-02-16T08:00:00+00:00,192.802,193.602,192.59,193.1,19895.0
2025-02-16T09:00:00+00:00,193.0,193.69,192.066,193.59,18523.0
2025-02-16T10:00:00+00:00,193.5285,193.925,192.843,192.9,17629.0
2025-02-16T11:00:00+00:00,192.889,193.736,192.829,193.59,12353.0
2025-02-16T12:00:00+00:00,193.59,193.67,192.347,192.542,11609.0
2025-02-16T13:00:00+00:00,192.541,192.7,190.4239,190.5789,32405.0
2025-02-16T14:00:00+00:00,190.549,192.0,189.4521,190.4638,38762.0
2025-02-16T15:00:00+00:00,190.0883,191.9239,189.9133,190.698,14863.0
2025-02-16T16:00:00+00:00,190.7,192.0,190.5001,191.1,11922.0
2025-02-16T17:00:00+00:00,191.1,193.25,189.581,191.14,24593.0
2025-02-16T18:00:00+00:00,190.9251,191.15,187.387,189.14,29322.0
2025-02-16T19:00:00+00:00,189.08,189.26,187.495,189.16,11321.0
2025-02-16T20:00:00+00:00,189.08,189.723,187.8,188.22,9192.0
2025-02-16T21:00:00+00:00,188.349,189.49,186.072,188.7,15424.0
2025-02-16T22:00:00+00:00,188.73,189.07,187.25,188.509,3333.0
2025-02-16T23:00:00+00:00,188.04,188.93,187.49,188.268,2236.0
2025-02-17T00:00:00+00:00,188.14,189.32,188.014,188.87,3674.0
2025-02-17T01:00:00+00:00,188.88,189.571,187.79,189.0,6543.0
2025-02-17T02:00:00+00:00,188.98,189.19,186.859,187.0,15655.0
2025-02-17T03:00:00+00:00,187.02,187.02,185.109,186.229,25792.0
2025-02-17T04:00:00+00:00,186.16,186.391,183.031,183.1,33940.0
2025-02-17T05:00:00+00:00,183.099,184.101,180.52,184.0,64177.0
2025-02-17T06:00:00+00:00,184.0784,184.73,182.506,183.431,31304.0
2025-02-17T07:00:00+00:00,183.42,183.803,180.78,181.28,31268.0
2025-02-17T08:00:00+00:00,181.25,183.902,180.65,183.811,40788.0
2025-02-17T09:00:00+00:00,183.82,185.1,183.589,184.107,26275.0
2025-02-17T10:00:00+00:00,184.05,185.446,182.859,183.45,31350.0
2025-02-17T11:00:00+00:00,183.5,184.4,182.95,184.18,13742.0
2025-02-17T12:00:00+00:00,184.2,186.853,184.16,185.92,36978.0
2025-02-17T13:00:00+00:00,185.9,185.971,184.651,184.871,29750.0
2025-02-17T14:00:00+00:00,184.9,186.85,183.4,184.168,59004.0
2025-02-17T15:00:00+00:00,184.19,184.691,179.546,180.25,75228.0
2025-02-17T16:00:00+00:00,180.249,181.25,177.8,178.27,74484.0
2025-02-17T17:00:00+00:00,178.25,179.193,177.232,177.289,58349.0
2025-02-17T18:00:00+00:00,177.28,178.581,175.197,175.63,63941.0
2025-02-17T19:00:00+00:00,175.62,177.99,174.61,176.91,41317.0
2025-02-17T20:00:00+00:00,176.97,179.32,176.889,178.3661,19932.0
2025-02-17T21:00:00+00:00,178.4,181.124,178.36,181.09,15418.0
2025-02-17T22:00:00+00:00,181.18,181.22,178.536,178.63,10427.0
2025-02-17T23:00:00+00:00,178.73,179.293,177.329,177.41,5865.0
2025-02-18T00:00:00+00:00,177.48,177.963,175.338,176.73,10262.0
2025-02-18T01:00:00+00:00,176.8,178.422,176.299,177.92,10766.0
2025-02-18T02:00:00+00:00,177.99,178.531,176.997,178.21,11529.0
2025-02-18T03:00:00+00:00,178.17,178.98,177.467,177.9399,16827.0
2025-02-18T04:00:00+00:00,177.91,177.91,175.359,175.762,20219.0
2025-02-18T05:00:00+00:00,175.77,175.78,171.465,172.18,73486.0
2025-02-18T06:00:00+00:00,172.169,172.269,164.309,165.428,95156.0
2025-02-18T07:00:00+00:00,165.269,168.09,163.83,165.59,56397.0
2025-02-18T08:00:00+00:00,165.62,166.99,163.678,163.84,36279.0
2025-02-18T09:00:00+00:00,163.829,169.99,163.059,169.91,86002.0
2025-02-18T10:00:00+00:00,169.91,170.82,167.571,167.88,59032.0
2025-02-18T11:00:00+00:00,167.94,169.173,167.5626,168.6616,37077.0
2025-02-18T12:00:00+00:00,168.65,171.44,168.329,170.5822,50169.0
2025-02-18T13:00:00+00:00,170.5779,170.62,168.389,169.58,47529.0
2025-02-18T14:00:00+00:00,169.65,170.83,165.486,166.9,72808.0
2025-02-18T15:00:00+00:00,167.0,167.36,164.25,165.861,94768.0
2025-02-18T16:00:00+00:00,165.86,167.04,162.349,162.349,86948.0
2025-02-18T17:00:00+00:00,162.359,164.14,160.829,163.428,86741.0
2025-02-18T18:00:00+00:00,163.4557,165.5694,162.757,163.9,70125.0
2025-02-18T19:00:00+00:00,163.89,165.89,163.11,165.15,37095.0
2025-02-18T20:00:00+00:00,165.2475,166.68,163.833,164.449,26571.0
2025-02-18T21:00:00+00:00,164.46,168.67,164.28,167.5044,23606.0
2025-02-18T22:00:00+00:00,167.59,169.68,166.9976,167.71,10076.0
2025-02-18T23:00:00+00:00,167.7,169.51,167.22,169.27,9017.0
2025-02-19T00:00:00+00:00,169.3,170.74,168.376,168.609,10664.0
2025-02-19T01:00:00+00:00,168.66,168.67,166.954,168.379,16287.0
2025-02-19T02:00:00+00:00,168.44,169.92,168.26,169.249,15785.0
2025-02-19T03:00:00+00:00,169.24,169.27,166.559,167.37,20405.0
2025-02-19T04:00:00+00:00,167.389,167.67,163.82,163.82,35163.0
2025-02-19T05:00:00+00:00,163.82,167.102,163.648,167.01,36556.0
2025-02-19T06:00:00+00:00,167.0,168.233,166.43,167.9,34880.0
2025-02-19T07:00:00+00:00,167.89,169.73,167.72,168.849,42978.0
2025-02-19T08:00:00+00:00,168.819,170.2,168.52,168.67,44695.0
2025-02-19T09:00:00+00:00,168.67,171.49,168.339,170.69,44501.0
2025-02-19T10:00:00+00:00,170.69,172.385,170.31,171.99,50597.0
2025-02-19T11:00:00+00:00,171.9,174.203,171.889,173.81,68609.0
2025-02-19T12:00:00+00:00,173.8,174.05,171.509,171.509,58274.0
2025-02-19T13:00:00+00:00,171.52,172.69,170.7131,171.5,52884.0
2025-02-19T14:00:00+00:00,171.5,171.82,168.163,168.479,107570.0
2025-02-19T15:00:00+00:00,168.48,171.29,168.05,169.68,87051.0
2025-02-19T16:00:00+00:00,169.65,171.563,169.18,171.42,50628.0
2025-02-19T17:00:00+00:00,171.43,173.38,170.45,170.74,60892.0
2025-02-19T18:00:00+00:00,170.78,171.39,169.258,169.619,45909.0
2025-02-19T19:00:00+00:00,169.59,170.58,168.107,168.63,32593.0
2025-02-19T20:00:00+00:00,168.55,169.401,166.733,166.906,22582.0
2025-02-19T21:00:00+00:00,166.93,167.93,166.318,166.74,11681.0
2025-02-19T22:00:00+00:00,166.87,168.552,166.566,167.63,5939.0
2025-02-19T23:00:00+00:00,167.67,169.82,167.67,168.84,7241.0
2025-02-20T00:00:00+00:00,168.9,170.241,167.54,169.88,12363.0
2025-02-20T01:00:00+00:00,169.73,170.522,167.84,168.15,15343.0
2025-02-20T02:00:00+00:00,168.26,172.4,168.18,171.809,26893.0
2025-02-20T03:00:00+00:00,171.759,172.74,170.67,172.31,28155.0
2025-02-20T04:00:00+00:00,172.31,174.872,172.263,172.93,50001.0
2025-02-20T05:00:00+00:00,172.93,173.25,172.077,172.258,34001.0
2025-02-20T06:00:00+00:00,172.1999,172.61,171.174,171.7,31521.0
2025-02-20T07:00:00+00:00,171.77,172.122,170.7667,171.629,29043.0
2025-02-20T08:00:00+00:00,171.63,172.56,170.8,172.19,27791.0
2025-02-20T09:00:00+00:00,172.23,172.571,171.559,172.0,21998.0
2025-02-20T10:00:00+00:00,171.989,173.97,171.985,173.81,32443.0
2025-02-20T11:00:00+00:00,173.69,175.06,173.29,173.88,58269.0
2025-02-20T12:00:00+00:00,173.889,174.764,173.035,173.289,37710.0
2025-02-20T13:00:00+00:00,173.339,174.1,172.373,174.051,45784.0
2025-02-20T14:00:00+00:00,174.06,176.556,172.14,172.44,113954.0
2025-02-20T15:00:00+00:00,172.459,173.291,171.088,171.47,53067.0
2025-02-20T16:00:00+00:00,171.52,173.34,171.149,171.78,48905.0
2025-02-20T17:00:00+00:00,171.77,173.39,171.5824,173.299,39807.0
2025-02-20T18:00:00+00:00,173.27,175.0,173.254,174.216,47660.0
2025-02-20T19:00:00+00:00,174.21,175.4,173.938,174.89,26546.0
2025-02-20T20:00:00+00:00,174.96,175.91,174.249,174.47,16411.0
2025-02-20T21:00:00+00:00,174.56,174.67,173.129,173.382,9424.0
2025-02-20T22:00:00+00:00,173.25,174.24,173.11,174.04,7172.0
2025-02-20T23:00:00+00:00,173.94,176.47,173.94,175.98,8863.0
2025-02-21T00:00:00+00:00,175.95,176.31,173.958,174.36,10411.0
2025-02-21T01:00:00+00:00,174.38,174.61,173.13,174.15,14640.0
2025-02-21T02:00:00+00:00,174.14,174.76,172.849,173.23,25080.0
2025-02-21T03:00:00+00:00,173.27,174.43,173.009,173.196,14820.0
2025-02-21T04:00:00+00:00,173.28,175.035,173.218,173.97,23921.0
2025-02-21T05:00:00+00:00,174.0,175.47,173.79,174.991,19534.0
2025-02-21T06:00:00+00:00,175.0,176.36,174.715,175.909,25957.0
2025-02-21T07:00:00+00:00,175.929,176.75,175.25,175.79,39386.0
2025-02-21T08:00:00+00:00,175.76,177.49,175.749,176.29,45961.0
2025-02-21T09:00:00+00:00,176.33,180.25,176.17,177.411,82882.0
2025-02-21T10:00:00+00:00,177.4,179.981,176.908,179.39,55363.0
2025-02-21T11:00:00+00:00,179.37,179.43,176.912,177.09,52640.0
2025-02-21T12:00:00+00:00,177.08,178.34,176.552,178.093,53400.0
2025-02-21T13:00:00+00:00,178.12,180.47,177.6,179.943,78334.0
2025-02-21T14:00:00+00:00,179.9036,179.96,176.18,177.58,94339.0
2025-02-21T15:00:00+00:00,177.5,178.56,170.42,173.03,123500.0
2025-02-21T16:00:00+00:00,173.03,175.49,172.5,174.64,73314.0
2025-02-21T17:00:00+00:00,174.45,175.41,170.569,171.64,68432.0
2025-02-21T18:00:00+00:00,171.62,172.3,170.699,171.53,31898.0
2025-02-21T19:00:00+00:00,171.5,171.53,168.168,168.328,46426.0
2025-02-21T20:00:00+00:00,168.33,169.87,168.32,169.329,22963.0
2025-02-21T21:00:00+00:00,169.26,169.9,167.1129,168.1,17797.0
2025-02-21T22:00:00+00:00,168.01,169.12,167.279,168.72,13173.0
2025-02-21T23:00:00+00:00,168.56,169.35,167.82,168.78,5082.0
2025-02-22T00:00:00+00:00,168.75,170.93,167.998,170.71,9087.0
2025-02-22T01:00:00+00:00,170.61,172.682,170.268,171.81,12627.0
2025-02-22T02:00:00+00:00,171.79,171.84,170.223,170.94,15480.0
2025-02-22T03:00:00+00:00,170.93,171.37,169.7306,170.29,21493.0
2025-02-22T04:00:00+00:00,170.17,171.696,170.015,171.55,27414.0
2025-02-22T05:00:00+00:00,171.56,172.32,171.1,171.95,27143.0
2025-02-22T06:00:00+00:00,171.95,172.49,170.693,170.99,27172.0
2025-02-22T07:00:00+00:00,171.0,172.75,170.969,171.639,44081.0
2025-02-22T08:00:00+00:00,171.65,172.33,171.258,171.28,35177.0
2025-02-22T09:00:00+00:00,171.27,173.311,171.269,173.24,38032.0
2025-02-22T10:00:00+00:00,173.27,174.04,172.888,173.12,44727.0
2025-02-22T11:00:00+00:00,173.1,173.8,172.839,173.46,20576.0
2025-02-22T12:00:00+00:00,173.49,173.98,172.616,173.8,31009.0
2025-02-22T13:00:00+00:00,173.87,174.53,172.54,172.65,37817.0
2025-02-22T14:00:00+00:00,172.72,173.682,172.68,173.45,25329.0
2025-02-22T15:00:00+00:00,173.49,174.464,173.12,174.12,37959.0
2025-02-22T16:00:00+00:00,174.13,174.63,172.549,172.74,37535.0
2025-02-22T17:00:00+00:00,172.68,173.441,172.24,173.14,27704.0
2025-02-22T18:00:00+00:00,173.1962,174.041,172.63,172.849,22186.0
2025-02-22T19:00:00+00:00,172.8,173.1,172.38,172.58,5700.0
2025-02-22T20:00:00+00:00,172.57,172.64,171.806,172.37,11449.0
2025-02-22T21:00:00+00:00,172.38,173.11,172.34,172.939,5533.0
2025-02-22T22:00:00+00:00,173.15,173.52,172.506,172.506,2182.0
2025-02-22T23:00:00+00:00,172.45,172.61,171.967,171.97,2030.0
2025-02-23T00:00:00+00:00,171.92,172.2,171.179,171.81,5856.0
2025-02-23T01:00:00+00:00,171.81,172.07,170.75,171.03,5305.0
2025-02-23T02:00:00+00:00,171.02,171.2,170.209,170.24,12539.0
2025-02-23T03:00:00+00:00,170.34,170.812,170.11,170.54,17148.0
2025-02-23T04:00:00+00:00,170.49,171.051,169.87,170.7389,20854.0
2025-02-23T05:00:00+00:00,170.75,171.11,170.247,170.638,15726.0
2025-02-23T06:00:00+00:00,170.65,171.452,170.27,171.437,16177.0
2025-02-23T07:00:00+00:00,171.44,172.981,171.219,172.8,35714.0
2025-02-23T08:00:00+00:00,172.81,172.85,171.663,172.15,19090.0
2025-02-23T09:00:00+00:00,172.1558,172.28,170.751,171.22,24642.0
2025-02-23T10:00:00+00:00,171.2,171.42,170.562,171.018,14937.0
2025-02-23T11:00:00+00:00,171.01,171.23,169.35,169.499,28699.0
2025-02-23T12:00:00+00:00,169.51,169.76,168.25,168.829,38121.0
2025-02-23T13:00:00+00:00,168.81,169.82,168.7,169.57,27950.0
2025-02-23T14:00:00+00:00,169.51,169.83,168.298,168.69,18776.0
2025-02-23T15:00:00+00:00,168.71,169.35,166.503,166.69,44515.0
2025-02-23T16:00:00+00:00,166.69,168.013,166.68,166.93,37579.0
2025-02-23T17:00:00+00:00,166.96,168.4,166.901,168.1,30240.0
2025-02-23T18:00:00+00:00,168.05,168.61,167.74,167.74,25397.0
2025-02-23T19:00:00+00:00,167.74,168.021,167.429,167.6,12490.0
2025-02-23T20:00:00+00:00,167.54,167.78,166.859,167.619,6420.0
2025-02-23T21:00:00+00:00,167.5983,168.011,167.14,167.94,3064.0
2025-02-23T22:00:00+00:00,167.9,167.9,166.325,167.27,5781.0
2025-02-23T23:00:00+00:00,167.28,168.771,166.97,167.82,5670.0
2025-02-24T00:00:00+00:00,167.84,169.55,166.46,166.5,9403.0
2025-02-24T01:00:00+00:00,166.49,166.65,163.13,163.55,30613.0
2025-02-24T02:00:00+00:00,163.529,164.87,162.494,162.56,25950.0
2025-02-24T03:00:00+00:00,162.57,162.57,160.474,160.91,40887.0
2025-02-24T04:00:00+00:00,160.93,161.08,157.07,158.72,64864.0
2025-02-24T05:00:00+00:00,158.68,160.4,158.056,159.73,42086.0
2025-02-24T06:00:00+00:00,159.73,160.989,158.62,160.65,36712.0
2025-02-24T07:00:00+00:00,160.65,161.65,160.65,160.89,28426.0
2025-02-24T08:00:00+00:00,160.89,161.001,157.6,157.859,44919.0
2025-02-24T09:00:00+00:00,157.89,160.306,157.629,158.1,41193.0
2025-02-24T10:00:00+00:00,158.09,158.32,155.309,156.82,65499.0
2025-02-24T11:00:00+00:00,156.88,159.53,155.868,159.17,44075.0
2025-02-24T12:00:00+00:00,159.21,159.72,158.328,159.25,25700.0
2025-02-24T13:00:00+00:00,159.21,160.3,157.728,157.89,49139.0
2025-02-24T14:00:00+00:00,157.889,158.741,155.0379,155.529,69072.0
2025-02-24T15:00:00+00:00,155.499,155.872,150.663,152.575,116238.0
2025-02-24T16:00:00+00:00,152.62,154.1,151.885,153.228,62506.0
2025-02-24T17:00:00+00:00,153.21,155.05,152.515,154.0,53466.0
2025-02-24T18:00:00+00:00,154.08,154.47,151.2471,151.65,41729.0
2025-02-24T19:00:00+00:00,151.539,152.4243,147.815,150.04,64151.0
2025-02-24T20:00:00+00:00,150.07,152.623,149.5,150.72,42773.0
2025-02-24T21:00:00+00:00,150.72,152.3,149.398,150.17,17001.0
2025-02-24T22:00:00+00:00,149.88,149.88,137.5,140.189,46666.0
2025-02-24T23:00:00+00:00,140.269,144.38,139.5,141.79,46234.0
2025-02-25T00:00:00+00:00,141.72,144.4,138.583,140.7,70865.0
2025-02-25T01:00:00+00:00,140.74,142.58,138.1,140.12,57444.0
2025-02-25T02:00:00+00:00,140.11,142.72,138.049,141.47,74716.0
2025-02-25T03:00:00+00:00,141.429,142.19,138.509,138.7,71561.0
2025-02-25T04:00:00+00:00,138.829,139.95,135.9781,137.99,87812.0
2025-02-25T05:00:00+00:00,137.85,141.6,136.887,140.89,49593.0
2025-02-25T06:00:00+00:00,140.86,141.64,138.15,138.22,53209.0
2025-02-25T07:00:00+00:00,138.28,138.79,132.655,136.222,122050.0
2025-02-25T08:00:00+00:00,136.108,139.544,135.565,137.43,74171.0
2025-02-25T09:00:00+00:00,137.39,138.2,133.502,134.46,71417.0
2025-02-25T10:00:00+00:00,134.43,137.7,131.812,136.74,99867.0
2025-02-25T11:00:00+00:00,136.64,141.27,134.784,141.148,83637.0
2025-02-25T12:00:00+00:00,141.13,141.72,138.039,139.714,72921.0
2025-02-25T13:00:00+00:00,139.73,140.83,137.238,138.22,68340.0
2025-02-25T14:00:00+00:00,138.22,139.9,135.142,135.81,121164.0
2025-02-25T15:00:00+00:00,135.75,141.17,134.459,138.76,118105.0
2025-02-25T16:00:00+00:00,138.87,144.94,137.898,142.97,132825.0
2025-02-25T17:00:00+00:00,142.82,144.84,141.875,142.62,100678.0
2025-02-25T18:00:00+00:00,142.6,143.98,140.1658,140.8,100032.0
2025-02-25T19:00:00+00:00,140.8993,145.5,140.299,145.32,52133.0
2025-02-25T20:00:00+00:00,145.32,146.02,143.25,144.43,44219.0
2025-02-25T21:00:00+00:00,144.48,145.82,143.14,145.7393,12609.0
2025-02-25T22:00:00+00:00,145.6,146.98,143.55,144.79,9798.0
2025-02-25T23:00:00+00:00,145.0292,145.84,143.96,144.22,4112.0
2025-02-26T00:00:00+00:00,144.37,144.58,141.65,141.65,11269.0
2025-02-26T01:00:00+00:00,141.7,143.44,141.69,142.7928,21894.0
2025-02-26T02:00:00+00:00,142.78,143.89,141.56,143.49,24362.0
2025-02-26T03:00:00+00:00,143.4,145.16,142.619,143.252,50254.0
2025-02-26T04:00:00+00:00,143.25,144.65,142.31,142.44,38605.0
2025-02-26T05:00:00+00:00,142.42,143.18,141.136,141.149,45230.0
2025-02-26T06:00:00+00:00,141.1589,142.39,140.958,142.38,51802.0
2025-02-26T07:00:00+00:00,142.33,142.5,139.54,140.12,65159.0
2025-02-26T08:00:00+00:00,140.11,140.7,139.027,140.2,63875.0
2025-02-26T09:00:00+00:00,140.24,142.13,139.988,141.95,54982.0
2025-02-26T10:00:00+00:00,141.94,141.94,140.189,140.81,37711.0
2025-02-26T11:00:00+00:00,140.7494,140.7494,137.9711,138.06,54146.0
2025-02-26T12:00:00+00:00,138.12,138.51,136.27,136.83,66844.0
2025-02-26T13:00:00+00:00,137.01,137.49,135.887,136.432,48899.0
2025-02-26T14:00:00+00:00,136.42,138.3,134.5915,138.25,98000.0
2025-02-26T15:00:00+00:00,138.27,140.41,137.84,139.189,99958.0
